Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,acc_ma_x,acc_ma_y,acc_ma_z,acc_diff_x,acc_diff_y,acc_diff_z,
760660,8.286641,4.831282,-2.072258,1.890000,-3.850000,-0.350000,25.563248,90.803833,65.691200,2.68,8.27348,4.8623895,-2.08183,0.026321999999998624,-0.06221500000000013,0.019143999999999828,
760680,8.303391,4.857604,-2.036365,1.960000,-4.130000,-0.560000,25.586369,90.528923,65.221756,2.7,8.295016,4.844443,-2.0543115,0.016750000000000043,0.0263220000000004,0.035893000000000175,
760700,8.308177,4.869568,-2.153617,1.610000,-4.270000,-0.770000,26.305353,91.484283,66.647964,2.72,8.305784,4.863586,-2.0949910000000003,0.004786000000001067,0.011963999999999864,-0.11725200000000013,
760715,8.245961,4.886318,-2.110545,1.610000,-3.780000,-0.420000,24.824535,88.803963,65.201454,2.74,8.277069000000001,4.877943,-2.1320810000000003,-0.06221600000000116,0.016750000000000043,0.043072,
760735,8.255533,4.924605,-2.093795,1.470000,-3.710000,0.070000,24.944057,90.909828,65.714142,2.76,8.250747,4.9054614999999995,-2.10217,0.009572000000000358,0.038286999999999516,0.016750000000000043,
760755,8.222033,4.915033,-2.050722,0.420000,-4.060000,0.350000,26.984909,90.831436,66.107124,2.78,8.238783,4.919819,-2.0722585000000002,-0.033500000000000085,-0.00957199999999947,0.04307300000000014,
760775,8.274676,4.769066,-2.136867,1.260000,-4.270000,0.840000,23.645767,92.429344,63.609035,2.8,8.2483545,4.8420495,-2.0937945,0.05264299999999977,-0.14596700000000062,-0.08614500000000014,
760791,8.300998,4.867175,-2.151224,3.290000,-3.430000,1.050000,26.603336,89.308746,66.260323,2.82,8.287837,4.818120499999999,-2.1440455,0.0263220000000004,0.098109,-0.014356999999999953,
760811,8.368000,4.843246,-2.230190,3.500000,-2.240000,0.980000,25.656153,89.984047,64.984512,2.84,8.334499000000001,4.8552105,-2.1907069999999997,0.06700200000000045,-0.023928999999999867,-0.07896599999999987,
760831,8.360821,4.864782,-2.163189,3.150000,-0.840000,1.540000,23.831549,90.308968,66.035637,2.86,8.3644105,4.854013999999999,-2.1966894999999997,-0.007179000000000713,0.02153600000000022,0.06700099999999987,
760851,8.372786,4.845639,-2.086616,1.540000,-0.420000,1.960000,26.841839,88.720612,64.892799,2.88,8.3668035,4.8552105,-2.1249025,0.011965000000000003,-0.019142999999999688,0.07657300000000022,
760866,8.262712,4.766673,-1.969363,0.420000,-1.120000,1.540000,25.499815,88.429993,65.691383,2.9,8.317749,4.806156,-2.0279895,-0.11007399999999912,-0.07896600000000031,0.11725299999999983,
760886,8.217246,4.728386,-1.911934,1.120000,-3.150000,0.630000,25.271296,94.300781,65.892494,2.92,8.239979,4.747529500000001,-1.9406485,-0.04546600000000112,-0.038286999999999516,0.05742899999999995,
760906,8.279462,4.742744,-1.978935,2.450000,-5.460000,-0.560000,25.585478,89.488380,66.719543,2.94,8.248353999999999,4.735565,-1.9454345000000002,0.06221600000000116,0.014357999999999649,-0.06700100000000009,
760926,8.269891,4.783423,-2.014829,1.960000,-7.070000,-1.470000,24.934208,90.627975,64.262383,2.96,8.2746765,4.7630835000000005,-1.9968820000000003,-0.009571000000001106,0.04067899999999991,-0.03589400000000009,
760941,8.336892,4.778637,-2.146439,0.070000,-8.120000,-3.150000,24.366394,90.464996,64.657852,2.98,8.3033915,4.7810299999999994,-2.080634,0.0670010000000012,-0.004786000000000179,-0.13160999999999978,
760961,8.334499,4.824103,-2.249334,-1.260000,-7.980000,-4.060000,23.719374,90.844917,65.009911,3.0,8.3356955,4.80137,-2.1978865,-0.0023930000000014218,0.04546600000000023,-0.10289500000000018,
760981,8.284247,4.893497,-2.246941,-1.400000,-6.930000,-3.850000,27.010990,88.957222,64.933601,3.02,8.309373,4.8588000000000005,-2.2481375000000003,-0.05025199999999863,0.06939399999999996,0.0023930000000000895,
761001,8.269891,4.941355,-2.206261,-2.800000,-5.670000,-3.430000,26.943382,91.382256,67.186348,3.04,8.277069000000001,4.917426,-2.226601,-0.014356000000001146,0.047857999999999734,0.04068000000000005,
761017,8.279462,4.836067,-2.096188,-3.710000,-5.320000,-3.010000,25.888279,91.833832,67.694031,3.06,8.2746765,4.888711,-2.1512245,0.009571000000001106,-0.10528799999999983,0.11007299999999987,
761037,8.291427,4.819317,-2.177546,-3.920000,-5.250000,-3.360000,24.288507,92.328308,64.287750,3.08,8.2854445,4.827692,-2.136867,0.011965000000000003,-0.016750000000000043,-0.08135799999999982,
761057,8.238783,4.800174,-2.160796,-3.220000,-5.320000,-4.200000,23.690685,90.559097,62.996834,3.1,8.265105,4.8097455,-2.169171,-0.0526440000000008,-0.019142999999999688,0.016750000000000043,
761077,8.286641,4.800174,-2.144046,-1.120000,-5.250000,-4.620000,27.177931,86.832870,66.798889,3.12,8.262712,4.800174,-2.152421,0.047857999999999734,0.0,0.016750000000000043,
761092,8.238783,4.912640,-2.163189,0.140000,-5.040000,-4.830000,25.611668,92.134163,66.767822,3.14,8.262712,4.856407,-2.1536175,-0.047857999999999734,0.11246599999999951,-0.019143000000000132,
761112,8.308177,4.982035,-2.213440,0.210000,-4.620000,-4.690000,26.259466,88.274788,63.696182,3.16,8.27348,4.9473375,-2.1883144999999997,0.06939400000000084,0.0693950000000001,-0.050250999999999824,
761132,8.229211,4.991606,-2.153617,0.210000,-3.850000,-3.640000,25.801294,89.455032,66.992554,3.18,8.268694,4.9868205,-2.1835285,-0.0789660000000012,0.009571000000000218,0.05982299999999974,
761152,8.171782,5.034678,-2.172760,0.140000,-3.150000,-2.450000,24.632269,88.842270,65.630089,3.2,8.2004965,5.013142,-2.1631885,-0.057428999999999064,0.04307200000000044,-0.019142999999999688,
761167,8.174174,4.967677,-2.141653,-0.280000,-2.800000,-1.890000,25.513514,88.153091,64.941277,3.22,8.172978,5.001177500000001,-2.1572065,0.002392000000000394,-0.06700100000000031,0.031106999999999996,
761187,8.226818,4.912640,-2.187118,0.000000,-2.660000,-1.750000,26.196569,90.700813,66.089256,3.24,8.200496000000001,4.9401585,-2.1643855,0.052643999999999025,-0.05503700000000045,-0.04546500000000009,
761207,8.238783,4.922212,-2.153617,0.700000,-2.170000,-1.610000,24.046934,89.995743,65.137558,3.26,8.2328005,4.917426,-2.1703675000000002,0.011965000000000003,0.009572000000000358,0.03350099999999978,
761227,8.226818,4.888711,-2.151224,1.750000,-1.820000,-1.680000,24.426868,94.438141,65.361755,3.28,8.2328005,4.9054614999999995,-2.1524205,-0.011965000000000003,-0.033501000000000225,0.0023930000000000895,
761243,8.272284,4.967677,-2.189511,2.730000,-1.610000,-1.750000,25.085379,91.420364,66.084068,3.3,8.249551,4.9281939999999995,-2.1703675000000002,0.04546600000000112,0.07896600000000031,-0.03828699999999996,
761263,8.195710,5.003571,-2.175153,3.500000,-1.190000,-1.680000,23.858946,89.755165,64.535423,3.32,8.233997,4.985624,-2.1823319999999997,-0.07657400000000081,0.03589399999999987,0.014358000000000093,
761283,8.269891,4.962892,-2.122509,3.640000,-1.190000,-1.120000,27.159090,86.828903,66.237564,3.34,8.2328005,4.9832315000000005,-2.148831,0.07418099999999939,-0.04067899999999991,0.05264399999999991,
761303,8.183745,5.017928,-2.129688,4.480000,-1.190000,-0.490000,25.153414,89.275200,65.002419,3.36,8.226818,4.990410000000001,-2.1260985,-0.08614599999999939,0.05503600000000031,-0.007178999999999824,
761318,8.267497,4.960498,-2.134474,4.130000,-1.680000,-0.140000,25.788485,90.772469,66.244881,3.38,8.225621,4.989213,-2.132081,0.08375200000000049,-0.05743000000000009,-0.004786000000000179,
761338,8.169388,4.907855,-2.105759,3.570000,-1.680000,-0.560000,25.097757,89.823051,65.660652,3.4,8.2184425,4.9341764999999995,-2.1201165,-0.09810900000000089,-0.05264300000000066,0.028715000000000046,
761358,8.159817,4.931784,-2.057901,2.590000,-2.450000,-1.470000,23.699326,94.040535,65.997078,3.42,8.1646025,4.9198195,-2.08183,-0.00957099999999933,0.023929000000000755,0.047857999999999734,
761378,8.164602,4.895890,-2.072258,1.750000,-3.500000,-2.730000,26.151974,88.330940,66.650757,3.44,8.1622095,4.913837,-2.0650795000000004,0.004785000000000039,-0.03589400000000076,-0.014356999999999953,
761393,8.178960,4.871961,-2.132081,1.540000,-4.060000,-4.130000,25.322565,89.511810,65.043228,3.46,8.171781,4.8839255,-2.1021695,0.014357999999999649,-0.023928999999999867,-0.05982299999999974,
761413,8.245961,4.895890,-2.177546,1.820000,-4.340000,-5.180000,25.159874,90.876480,65.987160,3.48,8.212460499999999,4.8839255,-2.1548135,0.06700099999999942,0.023928999999999867,-0.04546500000000009,
761433,8.202888,4.986821,-2.211047,1.190000,-4.620000,-5.810000,25.875360,88.631271,65.724548,3.5,8.2244245,4.9413555,-2.1942965,-0.043072999999999695,0.09093100000000032,-0.033501000000000225,
761453,8.143066,5.034678,-2.132081,0.070000,-4.340000,-5.950000,24.423800,91.517441,64.844032,3.52,8.172977,5.0107495,-2.171564,-0.059822000000000486,0.04785700000000048,0.07896600000000031,
761468,8.164602,5.013143,-2.156010,0.140000,-4.340000,-5.950000,24.779190,90.394341,64.642563,3.54,8.153834,5.0239105,-2.1440455,0.02153600000000111,-0.021535000000000082,-0.02392900000000031,
761488,8.174174,4.991606,-2.211047,-0.070000,-4.690000,-6.370000,24.734701,92.544456,66.425865,3.56,8.169388000000001,5.0023745,-2.1835285000000004,0.009572000000000358,-0.02153700000000036,-0.055037,
761508,8.169388,5.017928,-2.213440,-0.700000,-4.550000,-7.070000,23.851706,91.633347,66.270271,3.58,8.171781,5.004767,-2.2122435,-0.004786000000001067,0.0263220000000004,-0.0023929999999996454,
761528,8.181353,5.075358,-2.144046,-0.910000,-4.060000,-7.630000,24.110369,92.369583,65.137375,3.6,8.1753705,5.0466429999999995,-2.178743,0.011965000000000003,0.057429999999999204,0.06939399999999996,
761544,8.109566,5.128002,-2.127295,-1.680000,-4.060000,-7.910000,24.022066,88.670372,64.762596,3.62,8.1454595,5.10168,-2.1356705,-0.07178700000000049,0.0526440000000008,0.01675099999999974,
761564,8.114351,5.080144,-2.072258,-2.940000,-5.040000,-8.190000,25.989285,89.695602,67.594688,3.64,8.1119585,5.104073,-2.0997765,0.004785000000000039,-0.04785800000000062,0.055037,
761584,8.095208,5.068179,-2.089009,-3.780000,-6.230000,-8.680000,22.621881,91.287560,64.254616,3.66,8.1047795,5.0741615,-2.0806335000000002,-0.019142999999999688,-0.011965000000000003,-0.01675099999999974,
761604,8.071279,5.089715,-2.081830,-3.500000,-7.280000,-9.590000,23.322027,92.238960,65.119507,3.68,8.0832435,5.078946999999999,-2.0854195,-0.02392899999999898,0.02153600000000022,0.007178999999999824,
761620,8.049743,5.159110,-2.089009,-3.360000,-8.400000,-10.500000,23.694937,89.799416,65.806038,3.7,8.060511,5.1244125,-2.0854195,-0.02153600000000111,0.0693950000000001,-0.007178999999999824,
761640,7.977956,5.195004,-2.175153,-3.360000,-8.960000,-10.850000,25.364521,89.240860,65.135101,3.72,8.0138495,5.177057,-2.132081,-0.0717869999999996,0.03589399999999987,-0.086144,
761660,8.013849,5.302684,-2.194297,-3.500000,-9.450000,-11.130000,24.607510,92.036896,66.476929,3.74,7.9959025,5.248844,-2.1847250000000003,0.03589300000000062,0.10768000000000022,-0.019144000000000272,
761680,8.025814,5.374472,-2.254119,-4.410000,-9.450000,-10.710000,24.571901,89.389130,66.147995,3.76,8.0198315,5.338578,-2.224208,0.011965000000000003,0.07178799999999974,-0.05982200000000004,
761695,8.054528,5.446259,-2.132081,-6.440000,-9.450000,-9.730000,23.242823,92.781853,65.076080,3.78,8.040171,5.4103655,-2.1931000000000003,0.028713999999999018,0.07178700000000049,0.12203800000000031,
761715,7.913347,5.372079,-2.081830,-8.400000,-10.570000,-8.820000,21.760365,93.021240,64.006958,3.8,7.9839375,5.409169,-2.1069554999999998,-0.14118099999999956,-0.07418000000000013,0.050250999999999824,
