Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,acc_ma_x,acc_ma_y,acc_ma_z,acc_diff_x,acc_diff_y,acc_diff_z,Unnamed: 17
1061202,1.203633,4.831282,-0.421152,45.849998,19.32,-3.29,39.926342,57.610111,168.775467,14.98,1.470442,5.116038,-0.3433825,-0.5336180000000001,-0.5695120000000005,-0.155539,
1061222,0.827946,3.838225,-0.437902,27.58,25.129999,-10.22,40.494907,53.812828,169.500397,15.0,1.0157895,4.3347535,-0.429527,-0.375687,-0.993057,-0.0167499999999999,
1061242,0.157932,3.792759,-0.466617,17.08,29.26,-15.4,40.703056,55.377789,170.337158,15.02,0.4929389999999999,3.815492,-0.4522595,-0.670014,-0.0454659999999997,-0.0287149999999999,
1061262,-0.52644,3.766437,0.05743,8.61,29.190001,-15.75,40.945061,57.990227,170.658447,15.04,-0.184254,3.779598,-0.2045935,-0.684372,-0.0263220000000004,0.524047,
1061282,-1.06963,4.44363,0.603013,-2.45,25.549999,-10.64,41.626259,54.417664,169.740219,15.06,-0.798035,4.105033499999999,0.3302215,-0.5431900000000001,0.6771929999999999,0.545583,
1061302,-1.373529,5.180646,0.612584,-24.01,21.139999,-2.59,41.701614,54.433525,171.985504,15.08,-1.2215795,4.812138,0.6077985,-0.3038989999999999,0.7370160000000006,0.0095709999999999,
1061322,-1.545819,5.51326,0.768124,-48.299999,18.129999,7.42,38.556061,57.313541,168.732086,15.1,-1.459674,5.346953,0.690354,-0.17229,0.3326139999999995,0.15554,
1061342,-1.466853,5.180646,1.043308,-57.540001,13.58,16.59,39.636463,58.467216,169.770462,15.12,-1.506336,5.346953,0.905716,0.078966,-0.3326139999999995,0.2751839999999999,
1061362,-0.940413,5.360114,1.483603,-52.779999,7.91,21.0,40.560875,54.307503,167.625046,15.14,-1.203633,5.27038,1.2634555,0.5264399999999999,0.1794679999999999,0.4402950000000001,
1061382,-0.399616,6.824574,2.045936,-45.5,3.78,21.07,41.22345,59.770981,168.589096,15.16,-0.6700145000000001,6.092344000000001,1.7647695,0.540797,1.46446,0.5623330000000002,
1061402,0.098109,7.999492,2.313942,-43.82,4.13,15.26,40.534828,56.662514,164.958588,15.18,-0.1507535,7.412033,2.179939,0.497725,1.174918,0.2680059999999997,
1061422,0.301506,8.214853,2.510161,-43.82,5.39,9.17,44.823357,56.750267,166.90802,15.2,0.1998075,8.1071725,2.4120515,0.203397,0.2153609999999997,0.1962190000000001,
1061442,1.308921,7.250512,2.30437,-41.02,5.39,3.71,44.437962,56.267132,165.423096,15.22,0.8052135,7.732682499999999,2.4072655000000003,1.007415,-0.964341,-0.205791,
1061462,2.232583,7.736272,2.869097,-26.880001,3.01,4.34,43.546867,56.67445,164.660156,15.24,1.770752,7.493392,2.5867335,0.923662,0.4857599999999999,0.564727,
1061482,3.95787,9.15766,3.41468,-17.360001,-5.81,7.7,43.842346,56.858875,162.307709,15.26,3.0952265,8.446966,3.1418885000000003,1.7252870000000002,1.4213880000000003,0.5455830000000002,
1061502,6.527853,10.758514,2.802095,-26.110001,-15.54,1.54,45.4165,58.99929,164.218628,15.28,5.2428615,9.958087,3.1083875,2.569983,1.600854,-0.6125850000000002,
1061522,9.612311,11.311276,2.347443,-55.16,-19.530001,-18.059999,42.999237,58.31665,161.450287,15.3,8.070082,11.034895,2.574769,3.0844579999999997,0.5527619999999995,-0.4546519999999998,
1061542,12.167937,12.50773,3.591755,-71.68,-24.360001,-33.740002,44.220531,59.700996,161.6875,15.32,10.890124,11.909503,2.969599,2.555626,1.196454000000001,1.244312,
1061562,12.857095,13.740078,4.479524,-64.330002,-27.09,-41.09,42.692188,56.730877,157.666595,15.34,12.512516,13.123904,4.0356395,0.689157999999999,1.232348,0.8877689999999996,
1061582,11.339992,15.618511,5.070572,-46.060001,-27.440001,-40.810001,43.600479,59.247242,159.36824,15.36,12.0985435,14.6792945,4.775048,-1.5171029999999988,1.8784329999999991,0.5910480000000007,
1061602,10.162681,15.632869,4.962892,-37.170002,-24.43,-29.469999,44.622616,58.788727,157.878265,15.38,10.7513365,15.62569,5.016732,-1.177311000000001,0.0143579999999996,-0.1076800000000002,
1061622,9.770244,14.02962,3.984192,-25.129999,-17.57,-14.91,40.937824,57.271591,155.811584,15.4,9.9664625,14.8312445,4.473542,-0.3924369999999992,-1.603249,-0.9787,
1061642,8.784366,13.728114,4.398165,-15.05,-8.12,-7.14,40.84153,59.410805,156.051254,15.42,9.277305,13.878867,4.1911784999999995,-0.9858779999999996,-0.3015059999999998,0.4139729999999995,
1061662,7.164367,15.206931,5.592226,-7.21,-3.71,0.21,42.533775,57.816662,157.579758,15.44,7.9743665,14.4675225,4.9951954999999995,-1.619999,1.4788170000000012,1.1940610000000005,
1061682,5.142359,14.091836,5.532403,-12.46,-2.31,3.29,40.989311,61.522625,157.40593,15.46,6.153363000000001,14.6493835,5.5623145,-2.0220080000000005,-1.1150950000000002,-0.0598229999999997,
1061702,3.737722,12.457479,4.946141,-17.710001,-3.99,3.22,40.406937,61.076805,156.209305,15.48,4.4400405,13.2746575,5.239272,-1.4046369999999997,-1.6343570000000014,-0.5862620000000005,
1061722,2.818846,9.899461,3.90044,-18.83,-7.56,1.96,39.730339,60.13036,156.046066,15.5,3.278284,11.17847,4.4232905,-0.918876,-2.558017999999999,-1.0457009999999998,
1061742,2.371372,7.449123,2.309156,-6.86,-8.96,0.7,41.399036,58.531254,156.87291,15.52,2.595109,8.674292000000001,3.104798,-0.4474740000000001,-2.4503380000000003,-1.591284,
1061762,1.888005,6.211989,1.351993,13.23,-9.94,0.07,37.9053,60.175404,155.926102,15.54,2.1296885,6.830556,1.8305745,-0.4833670000000001,-1.2371340000000002,-0.9571630000000002,
1061782,1.710929,5.266791,1.05288,33.110001,-10.99,-1.4,40.247639,61.122051,157.620255,15.56,1.799467,5.73939,1.2024365,-0.177076,-0.9451980000000004,-0.2991129999999999,
1061802,1.505139,4.859996,0.693943,40.25,-8.4,-4.48,39.265709,59.709316,158.357712,15.58,1.608034,5.0633935,0.8734115,-0.2057899999999999,-0.4067949999999998,-0.358937,
1061822,1.232348,4.448416,0.277577,30.450001,-3.92,-7.35,37.3148,60.567219,157.962112,15.6,1.3687435,4.654206,0.4857599999999999,-0.272791,-0.4115799999999998,-0.4163659999999999,
1061842,0.878197,3.814296,0.614977,19.18,0.07,-10.92,38.558754,60.91597,160.398758,15.62,1.0552725,4.131356,0.446277,-0.354151,-0.6341199999999998,0.3374,
1061862,0.488153,3.452966,0.930841,13.09,0.14,-14.84,38.125801,59.662243,160.179413,15.64,0.683175,3.633631,0.7729090000000001,-0.390044,-0.3613300000000001,0.315864,
1061882,0.004786,3.835832,1.249098,3.78,-3.85,-16.309999,37.424011,61.630562,159.69191,15.66,0.2464695,3.644399,1.0899695,-0.483367,0.3828659999999999,0.318257,
1061902,-0.480975,4.469952,1.517104,-14.0,-8.89,-15.05,38.7831,59.844055,162.450211,15.68,-0.2380945,4.152892,1.383101,-0.485761,0.6341200000000002,0.2680059999999999,
