Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,Id
1848,1.05288,-1.787502,-9.480701,14.42,7.63,-0.7,-51.832851,13.268271,-27.300535,1.848,98
1868,1.043308,-1.799467,-9.097836,18.41,4.41,1.26,-53.995296,13.880636,-28.999912,1.868,99
1883,1.021772,-1.888005,-8.973405,12.67,-2.17,0.84,-50.224953,11.936158,-27.126888,1.883,100
1903,1.060058,-1.873647,-9.387379,-0.42,-4.69,-0.91,-51.921047,14.089055,-26.45352,1.903,101
1923,1.072023,-1.986114,-9.595561,-5.88,-2.45,-2.31,-51.53651,14.012444,-27.310789,1.923,102
1943,1.117488,-2.012436,-9.667349,2.1,4.2,-4.27,-53.21167,14.010263,-29.12237,1.943,103
1958,1.256277,-1.87604,-9.887496,26.25,16.1,-2.59,-52.916214,13.713895,-27.634844,1.958,104
1978,1.174918,-2.017221,-9.614705,49.07,22.889999,-0.28,-51.784863,14.318727,-27.395018,1.978,105
1998,1.222776,-2.170368,-9.112194,55.860001,23.309999,-0.28,-51.592167,14.560294,-26.652559,1.998,106
2018,1.311314,-2.558019,-9.138516,48.439999,21.139999,0.77,-51.168312,11.571902,-26.764582,2.018,107
2033,1.471638,-2.629806,-9.320377,42.700001,33.529999,-0.14,-50.131615,11.396238,-26.662479,2.033,108
2053,1.619999,-3.371608,-8.908797,47.670002,45.009998,-8.4,-52.076927,13.295671,-28.415531,2.053,109
2073,1.878433,-3.323749,-9.040407,55.299999,49.0,-15.68,-51.359692,12.650749,-27.833729,2.073,110
2093,2.380944,-2.761416,-9.272519,65.309998,66.150002,-13.51,-48.697575,9.826523,-26.669973,2.093,111
2109,2.333085,-2.811667,-8.714972,64.75,81.410004,-7.98,-48.487789,8.471766,-26.210602,2.109,112
2129,2.225405,-3.230426,-8.391929,56.279999,67.760002,-8.89,-47.529408,9.879539,-27.649702,2.129,113
2149,2.617841,-3.122745,-8.626433,52.290001,57.049999,-8.12,-45.443207,8.21077,-26.697821,2.149,114
2169,3.462538,-3.579791,-9.581204,34.580002,53.760002,-12.53,-47.382168,7.19148,-28.687933,2.169,115
2184,3.089244,-3.555861,-9.73435,0.98,66.989998,-16.1,-46.527,8.37652,-28.203222,2.184,116
2204,3.053351,-3.795152,-8.372786,-18.200001,60.900002,-17.43,-45.570831,7.423334,-27.817852,2.204,117
2224,2.916955,-3.22564,-8.123923,-24.08,52.849998,-15.61,-41.742191,7.571836,-27.256432,2.224,118
2244,3.500824,-4.039229,-8.021028,-21.77,44.52,-15.75,-43.67337,9.474243,-28.588493,2.244,119
2259,3.723365,-3.082066,-8.554646,-25.27,45.220001,-21.0,-43.299572,8.075235,-29.399738,2.259,120
2279,4.142124,-3.342893,-8.028207,-38.920002,56.98,-19.879999,-40.944859,7.424564,-28.128996,2.279,121
