Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,acc_ma_x,acc_ma_y,acc_ma_z,acc_diff_x,acc_diff_y,acc_diff_z,Unnamed: 17
454625,-5.376864,-8.59054,-5.807588,-19.530001,-13.79,-21.35,-26.822598,18.260815,75.332069,8.22,-5.580261500000001,-7.1954745,-6.6726244999999995,0.4067949999999998,-2.7901310000000006,1.730073,
454645,-4.78103,-9.014085,-6.087558,55.09,-9.24,-22.68,-28.714352,21.771441,75.967056,8.24,-5.078947,-8.8023125,-5.947573,0.595834,-0.4235449999999989,-0.2799699999999996,
454661,-4.788209,-7.559196,-7.482624,105.910004,-13.440001,-20.719999,-27.249521,18.328501,74.926369,8.26,-4.7846195,-8.2866405,-6.7850909999999995,-0.0071789999999998,1.4548889999999997,-1.3950660000000008,
454681,-5.448652,-6.164131,-8.226818,131.039993,-21.0,-12.18,-26.089912,18.939281,76.008171,8.28,-5.1184305000000005,-6.861663500000001,-7.854721,-0.6604429999999999,1.3950649999999998,-0.7441939999999994,
454701,-5.795623,-5.709479,-7.671663,140.979996,-24.57,-7.21,-27.616508,17.569458,72.831673,8.3,-5.6221375,-5.936805,-7.9492405,-0.3469709999999999,0.4546520000000003,0.5551550000000001,
454721,-5.96552,-6.489567,-6.45128,155.119995,-24.08,-7.14,-28.511856,18.736456,69.259521,8.32,-5.8805715,-6.099523,-7.0614715,-0.1698969999999997,-0.7800880000000001,1.220383,
454736,-5.774087,-6.13063,-5.632905,173.25,-23.1,-8.47,-29.314325,18.602863,68.820656,8.34,-5.8698035,-6.3100985000000005,-6.0420925,0.1914329999999999,0.358937,0.8183749999999996,
454756,-5.848268,-5.168682,-6.037307,175.350006,-25.48,-7.91,-29.073292,16.135555,65.577957,8.36,-5.811177499999999,-5.649656,-5.835106,-0.0741810000000002,0.9619479999999996,-0.4044020000000001,
454776,-5.580262,-6.030128,-5.419937,146.509995,-20.860001,-3.5,-29.034266,17.944696,62.533936,8.38,-5.714265,-5.599405000000001,-5.728622,0.2680059999999997,-0.8614459999999999,0.6173700000000002,
454796,-5.943984,-5.977484,-4.991606,116.690002,-18.76,-2.1,-26.635952,14.103362,63.519157,8.4,-5.762123000000001,-6.003806,-5.2057715,-0.3637220000000001,0.0526440000000008,0.428331,
454811,-5.51326,-5.987056,-4.10623,97.230003,-17.710001,-0.49,-28.564604,14.1266,60.311924,8.42,-5.728622,-5.98227,-4.5489180000000005,0.4307240000000005,-0.0095720000000003,0.8853759999999999,
454831,-5.360114,-5.221325,-3.452966,77.840004,-17.92,-3.29,-26.959206,15.154454,58.520771,8.44,-5.436687,-5.6041905,-3.779598,0.1531459999999995,0.7657309999999997,0.6532640000000001,
454851,-4.864782,-4.666171,-3.529539,51.029999,-18.76,-2.17,-27.774593,11.818302,56.112427,8.46,-5.1124480000000005,-4.943748,-3.4912525,0.4953320000000003,0.5551539999999999,-0.0765730000000002,
454871,-4.714029,-5.917662,-4.276127,25.059999,-15.05,3.64,-25.031845,14.291598,58.214718,8.48,-4.7894055,-5.2919165,-3.902833,0.1507529999999999,-1.2514909999999997,-0.7465879999999996,
454886,-4.998785,-6.812609,-3.685078,13.37,-8.68,4.34,-28.149143,17.177567,55.80328,8.5,-4.856407,-6.3651355,-3.9806025,-0.2847559999999998,-0.8949470000000002,0.5910489999999999,
454906,-5.156717,-7.111723,-4.350307,2.94,-4.41,5.39,-27.579687,14.420829,55.030418,8.52,-5.077751,-6.962166,-4.0176925,-0.1579320000000006,-0.2991139999999994,-0.6652290000000001,
454926,-5.376864,-7.666878,-4.266555,-4.97,1.54,5.74,-30.614391,15.444478,53.129417,8.54,-5.266790500000001,-7.389300499999999,-4.308431000000001,-0.2201469999999998,-0.5551550000000001,0.0837519999999996,
454946,-5.666406,-6.831753,-4.316806,-10.92,5.88,3.64,-28.249826,15.075663,55.851913,8.56,-5.521635,-7.2493155,-4.2916805,-0.2895419999999999,0.8351249999999997,-0.0502509999999993,
454961,-5.987056,-6.781502,-4.127767,-23.73,12.81,2.38,-29.50705,15.283684,55.336468,8.58,-5.8267310000000005,-6.806627499999999,-4.2222865,-0.3206499999999996,0.0502510000000002,0.1890389999999993,
454981,-6.216775,-7.25769,-4.845639,-40.040001,16.379999,3.15,-28.68574,15.421242,56.336655,8.6,-6.1019155000000005,-7.019596,-4.486703,-0.2297190000000002,-0.4761880000000005,-0.7178719999999998,
455001,-6.046879,-7.731486,-4.900676,-36.75,18.129999,2.8,-28.521622,19.89699,56.287838,8.62,-6.1318269999999995,-7.494588,-4.8731575,0.1698960000000005,-0.4737960000000001,-0.0550369999999995,
455021,-6.200025,-6.860467,-4.010514,-44.029999,21.98,-2.03,-26.741638,16.721394,59.638191,8.64,-6.123452,-7.2959765,-4.455595,-0.1531460000000004,0.8710190000000004,0.8901620000000001,
455037,-5.841089,-6.288562,-4.979642,-37.310001,21.07,-8.54,-27.962044,16.377602,57.903194,8.66,-6.020557,-6.574514499999999,-4.4950779999999995,0.3589359999999999,0.5719050000000001,-0.9691280000000004,
455057,-5.635299,-7.638163,-5.329006,-28.210001,17.710001,-6.16,-28.030968,17.482224,60.482628,8.68,-5.738194,-6.9633625,-5.154324,0.2057900000000003,-1.3496009999999998,-0.3493639999999995,
455077,-6.578104,-7.592697,-4.522596,-7.56,12.74,-5.18,-27.401148,14.178625,59.191864,8.7,-6.1067015,-7.61543,-4.925801,-0.942805,0.0454659999999993,0.8064099999999996,
455097,-6.001413,-6.054058,-3.062922,1.75,11.97,-8.4,-28.811209,16.033171,61.072102,8.72,-6.2897585,-6.8233775,-3.792759,0.5766909999999994,1.538639,1.459674,
455113,-5.489331,-7.013614,-3.699436,-18.690001,10.08,-2.87,-26.88899,14.88945,59.454624,8.74,-5.745372,-6.533836,-3.381179,0.5120820000000004,-0.9595559999999992,-0.636514,
455133,-5.180646,-7.609448,-3.756866,-31.92,12.6,3.57,-28.212606,14.322923,59.643436,8.76,-5.3349885,-7.311531,-3.728151,0.3086849999999996,-0.5958340000000009,-0.05743,
455153,-5.841089,-7.470659,-4.737958,-12.46,8.12,1.4,-26.718979,15.685807,61.837627,8.78,-5.5108675,-7.540053500000001,-4.247412,-0.6604429999999999,0.138789,-0.981092,
455173,-6.087558,-6.867646,-5.125609,28.91,1.12,-0.63,-27.85372,16.4004,61.130787,8.8,-5.9643235,-7.1691525,-4.9317835,-0.2464689999999993,0.6030130000000007,-0.3876509999999999,
455188,-5.972699,-6.211989,-6.353171,68.599998,-4.41,-9.38,-27.125315,17.35775,62.837658,8.82,-6.0301285,-6.5398175,-5.73939,0.1148589999999991,0.6556569999999997,-1.2275619999999998,
455208,-6.637927,-5.281148,-3.460145,48.580002,-0.21,-8.26,-28.693436,16.538752,60.740379,8.84,-6.305313,-5.7465685,-4.906658,-0.6652279999999999,0.930841,2.893026,
455228,-4.371843,-8.19571,-4.424487,4.62,-5.95,-3.71,-28.343618,14.854913,58.056389,8.86,-5.504885,-6.738429,-3.942316,2.266084,-2.914562,-0.9643420000000004,
455248,-5.805195,-6.219168,-5.077751,-9.38,-15.82,-3.99,-28.265734,12.991604,58.426495,8.88,-5.088519,-7.207439,-4.751119,-1.4333520000000002,1.976542,-0.6532640000000001,
455263,-5.556333,-5.305077,-4.658992,-26.25,-16.309999,-6.58,-27.090677,14.925773,59.6026,8.9,-5.680764,-5.7621225,-4.8683715,0.2488619999999999,0.914091,0.4187590000000005,
455283,-5.455831,-7.398872,-4.666171,-41.650002,-16.450001,0.84,-26.978933,14.109945,59.45723,8.92,-5.506082,-6.3519745,-4.6625815,0.1005020000000005,-2.093795,-0.0071790000000007,
455303,-5.259612,-8.956655,-4.024871,-17.01,-17.5,0.21,-26.471056,15.099654,60.750759,8.94,-5.3577215,-8.1777635,-4.345521,0.1962190000000001,-1.5577829999999997,0.6413000000000002,
455323,-5.525225,-7.123687,-3.608505,15.68,-15.61,-6.3,-27.756536,15.301727,59.393333,8.96,-5.3924185,-8.040171,-3.816688,-0.2656130000000001,1.8329679999999993,0.416366,
455338,-5.486938,-5.860232,-4.132552,18.969999,-14.63,-9.66,-25.984655,13.444564,62.136337,8.98,-5.5060815000000005,-6.4919595,-3.8705285,0.0382869999999995,1.2634550000000004,-0.5240469999999995,
455358,-5.458223,-5.915269,-3.97462,-5.11,-12.88,-7.35,-26.148205,14.249487,60.738075,9.0,-5.4725805,-5.8877505,-4.053585999999999,0.028715,-0.0550370000000004,0.1579319999999997,
455378,-5.463009,-7.090187,-4.256983,-28.77,-11.97,-2.24,-27.323153,16.83532,60.783772,9.02,-5.460616,-6.502728,-4.1158015,-0.0047859999999992,-1.174918,-0.2823630000000001,
455398,-5.350543,-7.16676,-4.417308,-25.969999,-11.83,-2.8,-25.037014,13.529937,60.743267,9.04,-5.406776,-7.1284735,-4.3371455,0.1124659999999995,-0.0765729999999997,-0.1603250000000002,
455414,-5.683156,-6.884397,-5.202182,2.45,-14.98,-8.47,-26.824802,13.30304,60.574837,9.06,-5.5168495,-7.0255785,-4.8097449999999995,-0.3326130000000002,0.2823630000000001,-0.7848739999999994,
455434,-6.214382,-6.515889,-5.881768,28.210001,-15.190001,-16.52,-27.135273,12.555892,60.164101,9.08,-5.948769,-6.700143,-5.541975,-0.5312259999999993,0.3685080000000003,-0.6795860000000005,
455454,-6.341207,-7.039936,-3.919584,11.06,-10.85,-12.11,-27.432823,15.011305,61.722843,9.1,-6.2777945,-6.777912499999999,-4.900676,-0.1268250000000002,-0.5240470000000004,1.962184,
455474,-4.967677,-8.011456,-4.271341,-11.13,-16.73,-13.02,-29.248413,15.53913,58.043552,9.12,-5.6544419999999995,-7.525696,-4.0954625,1.3735299999999997,-0.9715200000000008,-0.3517569999999996,
455489,-5.94877,-8.363214,-4.972463,-5.32,-24.710001,-7.98,-27.986052,15.611974,59.870422,9.14,-5.4582235,-8.187335000000001,-4.621902,-0.9810929999999995,-0.3517579999999984,-0.7011220000000007,
